0.0,129.47257589559777
2.6655357922388823,137.21453720301494
11.212387265656218,165.97255358267998
28.424441221715135,331.48051520315863
38.89846678198999,245.713112951714
69.25365927407242,341.0
83.99547381663876,341.0000000000001
151.53459949489525,268.00628220802207
228.19186712622783,332.819013830651
302.6696748841145,225.9648023612436
312.87094229808434,145.68641766355475
313.45492606354605,227.72227756160842
397.74353369813844,279.6428720512198
485.54042854439297,310.0095164587492
564.9389679541065,189.40603690154222
600.3004378661881,2151.3000644672106
