0.0,140.75458723183127
2.637887201209146,144.2793815799588
11.221910716992104,183.10442646389782
28.764311252187184,310.81733428176193
39.43468355884418,234.65629609575086
69.28046536405157,317.78104772732826
83.93141971317336,341.0000000000001
153.88860934922758,147.25923734945027
222.1720073323924,208.08041028125282
274.1039663537182,287.91067773786517
296.1435854027216,159.98207115537883
361.1622193683179,193.00597084290678
436.23585278148363,293.59586741984754
439.2349471152397,210.35293293055722
516.0187579638907,304.0833779800595
552.8054015709391,2407.784736734318
